"Route ID","标题","国家组合","主策略","辅助策略","Planner Reason","Quality Score","Composition Score","Review Status","是否进入 Feed","数据来源","疑似问题"
"materialized-1jzavxv-58465","捷克5天主题游：卡尔维纳到阿达莫夫","CZ","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天让单一主题在3个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约266公里，跨度约266公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-d6xyno-58466","英国5天经典首访：索尔福德到南安普敦","GB","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约368公里，跨度约368公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-184vrga-58467","美国5天经典首访：霍博肯到新布朗斯维克","US","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约393公里，跨度约393公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-nku0fu-58468","德国5天经典首访：科隆到丁克尔斯比尔","DE","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约390公里，跨度约390公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1gchcii-58487","印度尼西亚5天公路自驾：塞马拉普拉到厨闽","ID","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约390公里，跨度约412公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1j9g9jg-58488","日本5天经典首访：高山到宇治","JP","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约247公里，跨度约247公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-u3hgji-58489","冰岛5天公路自驾：瓦特纳冰川到黄金瀑布","IS","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约176公里，跨度约176公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1go0xf7-58492","土耳其8天经典首访：代林库尤地下城到棉花堡","TR","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约505公里，跨度约505公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-3clqv6-58493","匈牙利5天主题游：比奇凯到佐马尔迪","HU","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天让单一主题在3个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约324公里，跨度约324公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1q5vvwq-58494","捷克5天经典首访：姆拉达-博莱斯拉夫到米库洛夫","CZ","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约176公里，跨度约218公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-giihjl-58495","英国5天经典首访：普利茅斯到莱斯特","GB","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约202公里，跨度约327公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-7nn0ds-58496","美国5天经典首访：温切斯特到卡姆登","US","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约350公里，跨度约350公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-107ombv-58497","德国5天铁路旅程：多瑙河畔诺伊堡到莱希河畔兰茨贝格","DE","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约120公里，跨度约120公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1tlwzxk-58507","印度尼西亚5天铁路旅程：厨闽到普禾加多","ID","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约577公里，跨度约577公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-4h9mp4-58508","日本5天经典首访：上高地到高野山","JP","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约225公里，跨度约293公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-umq9ce-58509","冰岛5天铁路旅程：杰古沙龙冰河湖到维克","IS","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约238公里，跨度约238公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1dcce85-58512","土耳其7天经典首访：安塔利亚到伊斯坦布尔","TR","地缘/邻近国家路线","主题路线;假期长度路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=7-10d，7-8天适合串联4个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留4个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约505公里，跨度约564公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
